record_id,canonical_layup_hash,equivalence_group_hash,layup_deg,n_plies,thickness_mm,areal_mass_kg_m2,material_id,fidelity,split,balanced,symmetric,max_contiguity,max_disorientation_deg,min_orientation_fraction,rule_valid,count_0,count_p45,count_m45,count_90,xiA1,xiA2,xiA3,xiA4,xiD1,xiD2,xiD3,xiD4,A11_N_per_m,A12_N_per_m,A16_N_per_m,A22_N_per_m,A26_N_per_m,A66_N_per_m,D11_N_m,D12_N_m,D16_N_m,D22_N_m,D26_N_m,D66_N_m,Ex_GPa,Ey_GPa,Gxy_GPa,nu_xy,beam_EIx_N_m2,beam_EIy_N_m2,Nx_tsai_hill_capacity_N_per_m,Nx_max_stress_capacity_N_per_m,Ny_tsai_hill_capacity_N_per_m,Ny_max_stress_capacity_N_per_m,Nxy_tsai_hill_capacity_N_per_m,Nxy_max_stress_capacity_N_per_m,Mx_tsai_hill_capacity_N,Mx_max_stress_capacity_N,My_tsai_hill_capacity_N,My_max_stress_capacity_N,Mxy_tsai_hill_capacity_N,Mxy_max_stress_capacity_N
NEX-000158,be6c350cddb639e18a4a300d0f0f5a1b3b65834b54337091dca6bbe0c4362117,a2cde64b4a1ebf735937dbcf0e3e9f9c4d4caac72c85da4da606eea73020eef7,45;0;-45;90;0;90;90;0;90;-45;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-5.040845623e-17,0.3333333333,1.804112415e-16,-8.164311994e-17,0.2222222222,-0.1851851852,0.25,7.93752555e-18,161756149.7,33235856.8,1.210719347e-08,161756149.7,1.862645149e-08,37274599.14,71.56496525,21.76256874,8.476436932,41.42652283,8.476436932,23.38348217,70.59602611,70.59602611,16.98499888,0.2054688917,1.789124131,1.035663071,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,566.1937969,695.814131,275.6267676,282.8365948,246.670351,278.312188
NEX-000159,827258d97429a5881acf777eef8e25b2b7b6354ed1931ba93754894c15ff2cf3,c0ebd54466eddaff91617ffeeda427afda1196c4c6dbf00a80b6d4c3bf581e91,45;0;-45;90;45;-45;-45;45;90;-45;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,-7.816403185e-17,-0.3333333333,2.081668171e-16,-4.082155997e-17,0.1944444444,-0.2592592593,0.2777777778,1.247325444e-17,134770602.4,60221404.12,1.583248377e-08,134770602.4,1.955777407e-08,64260146.46,68.4779337,22.96594764,9.418263257,42.10679658,9.418263257,24.58686107,49.14927964,49.14927964,29.2815628,0.4468437704,1.711948342,1.052669914,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,526.417335,646.2140321,272.4108014,280.7954466,251.2126585,280.1878849
NEX-000160,49615df178f798fb07b8b0aa512c20223dcd2d64f88a0f51465bf0462163fd3c,7678d9431faf75934a19f062a47c0bc87c584da05c89e451d961d906032d9fd8,45;0;-45;90;90;0;0;90;90;-45;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-1.336751831e-16,0.3333333333,1.804112415e-16,-8.164311994e-17,0.1666666667,-0.1851851852,0.25,1.133932221e-18,161756149.7,33235856.8,1.210719347e-08,161756149.7,1.862645149e-08,37274599.14,67.79765995,21.76256874,8.476436932,45.19382813,8.476436932,23.38348217,70.59602611,70.59602611,16.98499888,0.2054688917,1.694941499,1.129845703,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,530.9958653,660.7093906,305.3447749,314.0792873,249.5574287,282.7018666
NEX-000161,1cdac2ec627cea41eedae5898b35282d024b1ddbe9aa168851e779c4d1bb6b28,56fd68bd72ed6ade1b0abb32d9fe6aaaccee03686ce20451b24875bb28fa536f,45;0;0;-45;0;90;90;0;-45;0;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,6,2,2,2,0.3333333333,0.3333333333,1.110223025e-16,-4.082155997e-17,0.4814814815,-0.01851851852,0.3333333333,3.968762775e-17,218076895.3,33235856.8,8.381903172e-09,105435404.2,1.210719347e-08,37274599.14,91.85332586,19.05496621,11.30191591,26.55336728,11.30191591,20.67587963,94.59760869,45.73587263,16.98499888,0.3152248247,2.296333147,0.663834182,1593680.892,1638570.662,744749.3098,749390.3288,553393.0713,724662.0598,745.4039593,841.7795134,142.8333521,150.4617818,151.9383674,161.8534167
NEX-000162,d16518577d6b7601710affb728e585b3ec4d8a9e014b5f1b3e1d1786ff297709,fd1b420bfa073e2f43da31e4cf56bf4f127560f991656a6183bfd29b98632280,45;0;0;-45;90;0;0;90;-45;0;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,6,2,2,2,0.3333333333,0.3333333333,1.110223025e-16,-4.082155997e-17,0.4259259259,-0.01851851852,0.3333333333,3.288403442e-17,218076895.3,33235856.8,8.381903172e-09,105435404.2,1.210719347e-08,37274599.14,88.08602056,19.05496621,11.30191591,30.32067258,11.30191591,20.67587963,94.59760869,45.73587263,16.98499888,0.3152248247,2.202150514,0.7580168146,1593680.892,1638570.662,744749.3098,749390.3288,553393.0713,724662.0598,707.6259571,867.061046,172.1059738,180.889665,163.4059561,174.9885564
NEX-000163,8473da32de2c65977a208918b14913187221d457a5298ce71e99a725d9e66099,49dcc0444b62b991260464101c5fb352599d6d35c49e68348b5f51360337a1d5,45;0;0;0;-45;90;90;-45;0;0;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,45,0.1666666667,True,6,2,2,2,0.3333333333,0.3333333333,1.110223025e-16,-4.082155997e-17,0.537037037,0.09259259259,0.3888888889,4.649122108e-17,218076895.3,33235856.8,8.381903172e-09,105435404.2,1.210719347e-08,37274599.14,97.42569952,17.24989785,13.18556856,24.59113033,13.18556856,18.87081128,94.59760869,45.73587263,16.98499888,0.3152248247,2.435642488,0.6147782583,1593680.892,1638570.662,744749.3098,749390.3288,553393.0713,724662.0598,774.1269231,977.594294,104.3090978,116.35228,101.7372711,106.9130783
NEX-000164,d33b9bef85a0ef33e3f5aa8066de824dcae07411230cf4bc2dadc2d4cf9309b2,d7eb7bef8e9c03bc0a54578456a203e0ef271ee787cbee3d7ac2d58bf1a00873,45;0;0;0;90;-45;-45;90;0;0;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,90,0.1666666667,True,6,2,2,2,0.3333333333,0.3333333333,1.665334537e-16,-4.082155997e-17,0.5092592593,0.1481481481,0.4166666667,4.308942441e-17,218076895.3,33235856.8,1.210719347e-08,105435404.2,1.583248377e-08,37274599.14,96.44458105,16.34736368,14.12739489,27.37731716,14.12739489,17.9682771,94.59760869,45.73587263,16.98499888,0.3152248247,2.411114526,0.684432929,1593680.892,1638570.662,744749.3098,749390.3288,553393.0713,724662.0598,682.9762752,862.1670785,108.3377778,118.7265062,91.19248225,95.48346094
NEX-000165,05323adbcf30b612f51ed5c4cf420d254a6283273d7f4ecc93139c5ec3e70cf0,c42fe46a81bdc46e7f9e9dd9065bcdd1eb0d0c5374dd7e8e62a54335568a65e2,45;0;0;90;-45;0;0;-45;90;0;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,6,2,2,2,0.3333333333,0.3333333333,1.249000903e-16,-4.082155997e-17,0.3703703704,0.09259259259,0.3888888889,2.608044109e-17,218076895.3,33235856.8,8.381903172e-09,105435404.2,1.210719347e-08,37274599.14,86.12378361,17.24989785,13.18556856,35.89304624,13.18556856,18.87081128,94.59760869,45.73587263,16.98499888,0.3152248247,2.15309459,0.897326156,1593680.892,1638570.662,744749.3098,749390.3288,553393.0713,724662.0598,612.2016094,769.7265073,185.7974979,207.6866777,133.5411261,141.6516426
NEX-000166,12f979f7958734b06b2023ec96c86d8619952c20010890f084774698ff2d6fc3,5b07d7e06362a0d7041c92be0ba4070a3dff177d9e60fd04c1013fcc1e4fe12f,45;0;0;90;-45;90;90;-45;90;0;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,2,90,0.1666666667,True,4,2,2,4,-7.816403185e-17,0.3333333333,1.387778781e-16,-8.164311994e-17,0.3611111111,0.09259259259,0.3888888889,2.494650887e-17,161756149.7,33235856.8,8.381903172e-09,161756149.7,1.583248377e-08,37274599.14,85.4958994,17.24989785,13.18556856,36.52093046,13.18556856,18.87081128,70.59602611,70.59602611,16.98499888,0.2054688917,2.137397485,0.9130232615,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,604.8445696,756.3170606,190.378737,212.737455,134.7113177,142.9833361
NEX-000167,7c71d4ae4409669c9ceece11600e51c2866acbc16d610b86a2f0de14d096b5c4,232c1f12e3c4081bb7afa71e7e0882cdcbd6ab0d3361e28ca3a736a84785b4dc,45;0;0;90;0;-45;-45;0;90;0;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,6,2,2,2,0.3333333333,0.3333333333,1.665334537e-16,-4.082155997e-17,0.3981481481,0.1481481481,0.4166666667,2.948223776e-17,218076895.3,33235856.8,1.210719347e-08,105435404.2,1.583248377e-08,37274599.14,88.90997044,16.34736368,14.12739489,34.91192777,14.12739489,17.9682771,94.59760869,45.73587263,16.98499888,0.3152248247,2.222749261,0.8727981942,1593680.892,1638570.662,744749.3098,749390.3288,553393.0713,724662.0598,584.0132281,686.7506215,160.0057675,175.6996681,111.0239318,116.841798
NEX-000168,519a6451bd7ab14e5132a5d5cff1e554539b866a90e28949cac6900fd1bfa843,a5b7e3c760b7a449535c1ed49d20a699babe254ffd406ccf2cdde93fb2d42c3a,45;0;0;90;90;-45;-45;90;90;0;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-1.336751831e-16,0.3333333333,1.942890293e-16,-8.164311994e-17,0.3333333333,0.1481481481,0.4166666667,2.154471221e-17,161756149.7,33235856.8,1.210719347e-08,161756149.7,1.955777407e-08,37274599.14,84.51478092,16.34736368,14.12739489,39.30711729,14.12739489,17.9682771,70.59602611,70.59602611,16.98499888,0.2054688917,2.112869523,0.9826779322,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,538.6203437,621.6352395,190.411036,209.3755714,118.9521628,125.6477012
NEX-000169,e541c8047664e6a409169f90f51187c4fcf8ca3d658e8dfd107d7fb9b7752db3,a6578bd2d567a27bc6cc9c7715a411852b272d73207bef1aea763666a24d30c1,45;0;45;-45;-45;90;90;-45;-45;45;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,2,90,0.1666666667,True,2,4,4,2,-5.040845623e-17,-0.3333333333,5.551115123e-17,-4.082155997e-17,0.2777777778,-0.4259259259,0.4722222222,5.669661107e-17,134770602.4,60221404.12,3.725290298e-09,134770602.4,9.313225746e-09,64260146.46,71.42128912,25.67355018,16.01104754,33.74823609,16.01104754,27.2944636,49.14927964,49.14927964,29.2815628,0.4468437704,1.785532228,0.8437059023,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,491.6866914,543.1162159,164.6676034,170.1979306,179.8081563,188.868789
NEX-000170,35999e717a6d40979ebceb1dd7a1d34109e358f9627bbcf8becc400d09314309,097b4e3f3af18b6ce9ce669bd155748f23a813470c1466e685d6c37bf17b0111,45;0;45;-45;90;-45;-45;90;-45;45;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,-7.816403185e-17,-0.3333333333,1.110223025e-16,-4.082155997e-17,0.25,-0.3703703704,0.5,5.329481441e-17,134770602.4,60221404.12,7.450580597e-09,134770602.4,1.303851604e-08,64260146.46,70.44017065,24.771016,16.95287386,36.53442292,16.95287386,26.39192942,49.14927964,49.14927964,29.2815628,0.4468437704,1.761004266,0.913360573,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,486.0805376,598.1756639,178.7019578,188.010917,166.5509915,173.9984244
NEX-000171,30359dd75a77c6b1cc47175e8158a3233ada138e7c22039815f00b66d38aecab,9a5c74f00dc424327d44a86a6f175ab8b1a4d2f1d2c83a4c1391e3ad729e3e4a,45;0;90;-45;-45;45;45;-45;-45;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,-2.265288062e-17,-0.3333333333,8.326672685e-17,-4.082155997e-17,0.1111111111,-0.09259259259,0.3055555556,-4.535728886e-18,134770602.4,60221404.12,4.656612873e-09,134770602.4,8.381903172e-09,64260146.46,65.53457828,20.25834511,10.36008958,50.46535706,10.36008958,21.87925854,49.14927964,49.14927964,29.2815628,0.4468437704,1.638364457,1.261633927,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,488.697589,602.9534494,342.6682222,352.044405,214.8122265,237.8432365
NEX-000172,16e09aff03d73ceef72a1a7d6c20ac014506674b6a714ad1c6ebae18a0f0155c,8edbc9bd4dc21673c5453026feb8d3517cd20f2241e6ea5d8762d55948774d15,45;0;90;-45;0;90;90;0;-45;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-8.775092811e-18,0.3333333333,1.387778781e-16,-8.164311994e-17,0.1388888889,-0.01851851852,0.3333333333,-2.267864443e-18,161756149.7,33235856.8,8.381903172e-09,161756149.7,1.583248377e-08,37274599.14,68.62160983,19.05496621,11.30191591,49.78508332,11.30191591,20.67587963,70.59602611,70.59602611,16.98499888,0.2054688917,1.715540246,1.244627083,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,497.2139093,628.3289556,328.910267,340.4619011,190.6903985,208.6287785
NEX-000173,d40c31ea87d538e8e3620fa8074541e5250a81974aedb105c5af56aa96c5f32d,86bc759372c2a961172e60a43dc1b1b7f11abcea976999503bdcd3d0cb63230c,45;0;90;-45;45;-45;-45;45;-45;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,-2.265288062e-17,-0.3333333333,1.665334537e-16,-4.082155997e-17,0.1111111111,-0.09259259259,0.3611111111,2.267864443e-18,134770602.4,60221404.12,1.210719347e-08,134770602.4,1.583248377e-08,64260146.46,65.53457828,20.25834511,12.24374223,50.46535706,12.24374223,21.87925854,49.14927964,49.14927964,29.2815628,0.4468437704,1.638364457,1.261633927,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,464.4948091,587.0945955,329.2056092,339.6827687,194.5249482,210.9065803
NEX-000174,6dc099dc1b2a0970dcf70365e460d11374bc1db22afef19337b344042b208030,7af6ce9f338f770df59124c8e837470b81224b81d69dd98752f92db1e2587385,45;0;90;-45;90;0;0;90;-45;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-9.204181966e-17,0.3333333333,1.387778781e-16,-8.164311994e-17,0.08333333333,-0.01851851852,0.3333333333,-9.071457771e-18,161756149.7,33235856.8,8.381903172e-09,161756149.7,1.583248377e-08,37274599.14,64.85430453,19.05496621,11.30191591,53.55238862,11.30191591,20.67587963,70.59602611,70.59602611,16.98499888,0.2054688917,1.621357613,1.338809715,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,461.4389293,580.8069625,360.804185,372.029899,192.3130536,210.7672624
NEX-000175,1aebe60392ca0c666ab6fab853d67f00f92dd4e8e108a150ec0e2d680c579090,04b5dc5a8b5398fd1409db18a2edaf7a12911e04537ee53b146d9d4278aa04e1,45;0;90;0;-45;0;0;-45;0;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,6,2,2,2,0.3333333333,0.3333333333,1.249000903e-16,-4.082155997e-17,0.2037037037,0.09259259259,0.3888888889,5.669661107e-18,218076895.3,33235856.8,8.381903172e-09,105435404.2,1.210719347e-08,37274599.14,74.8218677,17.24989785,13.18556856,47.19496215,13.18556856,18.87081128,94.59760869,45.73587263,16.98499888,0.3152248247,1.870546693,1.179874054,1593680.892,1638570.662,744749.3098,749390.3288,553393.0713,724662.0598,495.1807351,585.3046493,269.4377319,299.1212201,148.4850166,159.0537365
NEX-000176,5c781be24849b0a5db649424791be087bbadb76b7dea597b61f2fea6a4de0520,c26e29cf06f3acd2d6e9fd090ea671eac224b7da75618646da24690bf854ceca,45;0;90;0;-45;90;90;-45;0;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-8.775092811e-18,0.3333333333,1.387778781e-16,-8.164311994e-17,0.1944444444,0.09259259259,0.3888888889,4.535728886e-18,161756149.7,33235856.8,8.381903172e-09,161756149.7,1.583248377e-08,37274599.14,74.19398349,17.24989785,13.18556856,47.82284637,13.18556856,18.87081128,70.59602611,70.59602611,16.98499888,0.2054688917,1.854849587,1.195571159,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,489.3813529,577.2878346,274.1705104,304.239089,148.9982875,159.6682461
NEX-000177,4be3e5690f23057d867bf1b6dee1f57101b7f78e70e55592146b4059ed574345,c189e6b0e6dfb9da64221f6b7df225afc1a3b13a7f9fb67b73028f92f276fa5f,45;0;90;0;0;-45;-45;0;0;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,2,90,0.1666666667,True,6,2,2,2,0.3333333333,0.3333333333,1.665334537e-16,-4.082155997e-17,0.2314814815,0.1481481481,0.4166666667,9.071457771e-18,218076895.3,33235856.8,1.210719347e-08,105435404.2,1.583248377e-08,37274599.14,77.60805453,16.34736368,14.12739489,46.21384368,14.12739489,17.9682771,94.59760869,45.73587263,16.98499888,0.3152248247,1.940201363,1.155346092,1593680.892,1638570.662,744749.3098,749390.3288,553393.0713,724662.0598,475.9945625,539.7695393,238.7008645,263.1543315,127.5664321,135.4430814
NEX-000178,902214a46320e17b07e191567b2ee4db07c8e60203361224877c91458a459492,5cf77b2e7c543c20e7c7485f93ec24ad76a766930023c9f00d95582bfc3915fc,45;0;90;0;90;-45;-45;90;0;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,4,2,2,4,-3.653066843e-17,0.3333333333,1.942890293e-16,-8.164311994e-17,0.1666666667,0.1481481481,0.4166666667,1.133932221e-18,161756149.7,33235856.8,1.210719347e-08,161756149.7,1.955777407e-08,37274599.14,73.21286501,16.34736368,14.12739489,50.6090332,14.12739489,17.9682771,70.59602611,70.59602611,16.98499888,0.2054688917,1.830321625,1.26522583,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,439.4642103,494.7274984,269.8394729,298.0751009,131.1106301,139.5524633
NEX-000179,8e4312cbd9917dab08ea9e3eac6a65a05d9e76caec1955ac902a9d4132b404d8,3e1ef9e8b78b4085582664826e110ffdfdf50a6c3f1d8a8ecdcde63784412eb7,45;0;90;90;-45;0;0;-45;90;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-9.204181966e-17,0.3333333333,1.526556659e-16,-8.164311994e-17,0.02777777778,0.09259259259,0.3888888889,-1.58750511e-17,161756149.7,33235856.8,8.381903172e-09,161756149.7,1.583248377e-08,37274599.14,62.89206758,17.24989785,13.18556856,59.12476228,13.18556856,18.87081128,70.59602611,70.59602611,16.98499888,0.2054688917,1.572301689,1.478119057,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,391.9738884,450.8466764,361.5932947,397.3599662,153.9293644,165.6369816
NEX-000180,a18f4f682994a0344578309014fd242e9297060c1204c65f48b2c74d6be0343c,433ddc624bb62a7518cba54b5ca5b4544044edd6bdd6eaf91ce36de18a452de4,45;0;90;90;-45;90;90;-45;90;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,1.665334537e-16,-1.224646799e-16,0.01851851852,0.09259259259,0.3888888889,-1.700898332e-17,105435404.2,33235856.8,8.381903172e-09,218076895.3,1.955777407e-08,37274599.14,62.26418336,17.24989785,13.18556856,59.75264649,13.18556856,18.87081128,45.73587263,94.59760869,16.98499888,0.1524043011,1.556604584,1.493816162,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,386.8550074,444.5212909,366.603916,402.6026626,153.9841278,165.7039551
NEX-000181,8433011d53d0994716034ccdf3011987b2fb87de97dd204a966afe13e89859f4,611964d8db64e781ba7bda3ad9d271a6629482fac60585912341a34f454a453b,45;0;90;90;0;-45;-45;0;90;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-3.653066843e-17,0.3333333333,1.942890293e-16,-8.164311994e-17,0.05555555556,0.1481481481,0.4166666667,-1.247325444e-17,161756149.7,33235856.8,1.210719347e-08,161756149.7,1.955777407e-08,37274599.14,65.67825441,16.34736368,14.12739489,58.1436438,14.12739489,17.9682771,70.59602611,70.59602611,16.98499888,0.2054688917,1.64195636,1.453591095,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,380.4084321,424.5246803,324.2217407,359.6844126,134.3327399,143.3329128
NEX-000182,034922884f5436835a519f3b7769944df384f04050024a8c9819d1e0dd61a00a,1a06d00051575b796fc4c932de5bbd63421a459c446084e0e59d5c1ace244aca,45;0;90;90;90;-45;-45;90;90;90;0;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,3,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,2.220446049e-16,-1.224646799e-16,-0.009259259259,0.1481481481,0.4166666667,-2.041077999e-17,105435404.2,33235856.8,1.210719347e-08,218076895.3,2.328306437e-08,37274599.14,61.28306489,16.34736368,14.12739489,62.53883332,14.12739489,17.9682771,45.73587263,94.59760869,16.98499888,0.1524043011,1.532076622,1.563470833,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,347.3669041,386.2178052,356.72453,397.0110079,134.7135577,143.7826601
NEX-000183,65eb950f78100e6d8f0dc5ebc1ee82c45aa319a1947ab3880af3eba4504dfea9,9836e74366d37c2cd3e16137fcfa9fbcedc5b7d92f725c1a93f3500dbbb86501,45;45;-45;-45;0;90;90;0;-45;-45;45;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,2,90,0.1666666667,True,2,4,4,2,7.592193122e-17,-0.3333333333,5.551115123e-17,-4.082155997e-17,0.02777777778,-0.9259259259,0.4444444444,5.329481441e-17,134770602.4,60221404.12,3.725290298e-09,134770602.4,7.450580597e-09,64260146.46,46.34560766,33.79635777,15.06922121,42.57830236,15.06922121,35.4172712,49.14927964,49.14927964,29.2815628,0.4468437704,1.158640191,1.064457559,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,185.0347697,193.5806732,168.8071924,182.747475,303.1634107,321.2779588
NEX-000184,dd038cd77f2d869fdb829d1833ea199e786fc80347101149a63a59bb405b5c2a,93405b9351341a941c59cd4282d53367cb9aaace52b6720d87e50f3b0940b04c,45;45;-45;-45;90;0;0;90;-45;-45;45;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,2,4,4,2,-7.34479563e-18,-0.3333333333,5.551115123e-17,-4.082155997e-17,-0.02777777778,-0.9259259259,0.4444444444,4.649122108e-17,134770602.4,60221404.12,3.725290298e-09,134770602.4,7.450580597e-09,64260146.46,42.57830236,33.79635777,15.06922121,46.34560766,15.06922121,35.4172712,49.14927964,49.14927964,29.2815628,0.4468437704,1.064457559,1.158640191,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,168.8071924,182.747475,185.0347697,193.5806732,303.1634107,321.2779588
NEX-000185,ee5c081a8ad5b11f36fad8a2b32e1c38cea5fed6fc5363c4624f3cc102e87ca1,433038a8f70ce763d34603679fe09d734a4b73e0529a2a7e5fafd26232a4ad21,45;45;-45;0;-45;90;90;-45;0;-45;45;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,7.081923622e-17,-0.3333333333,5.551115123e-17,-4.082155997e-17,0.08333333333,-0.8148148148,0.5,6.009840774e-17,134770602.4,60221404.12,3.725290298e-09,134770602.4,7.450580597e-09,64260146.46,51.91798132,31.99128942,16.95287386,40.61606541,16.95287386,33.61220284,49.14927964,49.14927964,29.2815628,0.4468437704,1.297949533,1.015401635,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,252.9429503,268.4890621,184.1818439,223.0689741,253.3774888,265.5111524
NEX-000186,bc610c04b238722877a4f4564512f98d1d65e775eca1ab8994e5859084af2275,fa14d3baebec9cfed267c45c2afd027d7eab2ade4f889fa7ade5928eb9247453,45;45;-45;0;90;-45;-45;90;0;-45;45;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,4.30636606e-17,-0.3333333333,1.110223025e-16,-4.082155997e-17,0.05555555556,-0.7592592593,0.5277777778,5.669661107e-17,134770602.4,60221404.12,7.450580597e-09,134770602.4,1.11758709e-08,64260146.46,50.93686284,31.08875524,17.89470019,43.40225224,17.89470019,32.70966867,49.14927964,49.14927964,29.2815628,0.4468437704,1.273421571,1.085056306,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,265.8569598,299.8810197,212.0031848,263.6980097,235.1741737,244.822865
